id;dren;cisco;commune;zap;fokontany;code;name;is_privee;is_eec;is_presco;is_primaire;is_college;is_lycee;is_rurale;village
35954;63;612;61217;61228;6121704;612170022;EPP AMPIHAMY;0;0;1;1;0;0;1;6121704@AMPIHAMY
35955;63;612;61217;61228;6121704;612170023;EPP BELAZA;0;0;1;1;0;0;1;6121704@BELAZA
35956;63;612;61217;61228;6121716;612170024;EPP BEVATO;0;0;1;1;0;0;1;6121716@BEVATO
35957;63;612;61218;61229;6121803;612180002;EPP AMPIHAMY;0;0;1;1;0;0;1;6121803@AMPIHAMY
35958;63;612;61218;61229;6121801;612180003;EPP ANAVOHA;0;0;1;1;0;0;1;6121801@ANAVOHA
35959;63;612;61218;61229;6121804;612180004;EPP ANDRANOLAVA;0;0;1;1;0;0;1;6121804@ANDRANOLAVA
35960;63;612;61226;61229;6122604;612180005;EPP ANKILIROA;0;0;1;1;0;0;1;6122604@ANKILIROA
35961;63;612;61218;61229;6121813;612180006;EPP ANTANILE;0;0;1;1;0;0;1;6121813@ANTANILE
35962;63;612;61218;61229;6121807;612180007;EPP BESAVOA CENTRE;0;0;1;1;0;0;1;6121807@BESAVOA CENTRE
35963;63;612;61218;61229;6121809;612180008;EPP MAROSAVOA;0;0;1;1;0;0;1;6121809@MAROSAVOA
35964;63;612;61218;61229;6121810;612180009;EPP MAVOZAZA;0;0;1;1;0;0;1;6121810@MAVOZAZA
35965;63;612;61218;61229;6121811;612180010;EPP SATRIA;0;0;1;1;0;0;1;6121811@SATRIA
35966;63;612;61218;61229;6121812;612180011;EPP SEVALAVA;0;0;1;1;0;0;1;6121812@SEVALAVA
35967;63;612;61218;61229;6121814;612180013;EPP VATOLATSAKA;0;0;1;1;0;0;1;6121814@VATOLATSAKA
35968;63;612;61218;61229;6121808;612180016;EPP DABODO;0;0;1;1;0;0;1;6121808@DABODO
35969;63;612;61206;61229;6120610;612180017;EPP BESAKOA;0;0;1;1;0;0;1;6120610@BESAKOA
35970;63;612;61218;61229;6121802;612180018;EPP AMBAHIVAHY;0;0;1;1;0;0;1;6121802@AMBAHIVAHY
35971;63;612;61218;61229;6121808;612180019;EPP ANKAMOTSY;0;0;1;1;0;0;1;6121808@ANKAMOTSY
35972;63;612;61218;61229;6121805;612180020;EPP ANKILIMITRABOKY;0;0;1;1;0;0;1;6121805@ANKILIMITRABOKY
35973;63;612;61218;61229;6121814;612180021;CEG VATOLATSAKA;0;0;0;0;1;0;1;6121814@VATOLATSAKA
35974;63;612;61218;61229;6121802;612180023;EPP TANAMBAO SAKONDRY;0;0;1;1;0;0;1;6121802@TANAMBAO SAKONDRY
35975;63;612;61219;61208;6121902;612190001;EPP AMBINDA;0;0;1;1;0;0;1;6121902@AMBINDA
35976;63;612;61219;61208;6121904;612190002;EPP AMPASINDAVA;0;0;0;1;0;0;1;6121904@AMPASINDAVA
35977;63;612;61219;61208;6121905;612190003;EPP ANALAFALY;0;0;0;1;0;0;1;6121905@ANALAFALY
35978;63;612;61219;61208;6121906;612190004;EPP ANTSAKOAMARO;0;0;1;1;0;0;1;6121906@ANTSAKOAMARO
35979;63;612;61219;61208;6121907;612190005;EPP BEAVOHA;0;0;1;1;0;0;1;6121907@BEAVOHA
35980;63;612;61219;61208;6121909;612190006;EPP BESELY EST;0;0;1;1;0;0;1;6121909@BESELY
35981;63;612;61219;61208;6121911;612190007;EPP BEVATO;0;0;1;1;0;0;1;6121911@BEVATO
35982;63;612;61219;61208;6121914;612190008;EPP MAHATY;0;0;0;1;0;0;1;6121914@MAHATY
35983;63;612;61219;61208;6121915;612190009;EPP MAHAZOARIVO;0;0;1;1;0;0;1;6121915@MAHAZOARIVO
35984;63;612;61219;61208;6121901;612190010;EPP AMBARARATA MORAFENO;0;0;1;1;0;0;1;6121901@AMBARARATA MORAFENO
35985;63;612;61219;61208;6121913;612190011;EPP MANASOA MAHAFALY;0;0;1;1;0;0;1;6121913@MANASOA MAHAFALY
35986;63;612;61219;61208;6121916;612190012;EPP MIARY;0;0;1;1;0;0;1;6121916@MIARY
35987;63;612;61219;61208;6121916;612190013;EPP TAOLABIBY;0;0;0;1;0;0;1;6121916@TAOLABIBY
35988;63;612;61219;61208;6121903;612190014;EPP ANTARABORY;0;0;1;1;0;0;1;6121903@ANTARABORY
35989;63;612;61219;61208;6121907;612190015;CEG BEAVOHA;0;0;0;0;1;0;1;6121907@BEAVOHA
35990;63;612;61219;61208;6121912;612190016;EPP BEZAHA MAHAFALY;0;0;1;1;0;0;1;6121912@BEZA MAHAFALY
35991;63;612;61219;61208;6121916;612190017;EPP AMPITAGNABO;0;0;0;1;0;0;1;6121916@AMPITAGNABO
35992;63;612;61219;61208;6121908;612190019;EPP BEJIO;0;0;1;1;0;0;1;6121908@BEJIO
35993;63;612;61219;61208;6121909;612190021;EPP ANDRANOHEREKE;0;0;1;1;0;0;1;6121909@ANDRANOHEREKE
35994;63;612;61219;61208;6121909;612190022;EPP AGNALAMENA;0;0;1;1;0;0;1;6121909@AGNALAMENA
35995;63;612;61217;61208;6121707;612190023;EPP ANTEVAMENA;0;0;1;1;0;0;1;6121707@ANTEVAMENA EST
35996;63;612;61228;61208;6122821;612190024;EPP TANANTSOA;0;0;0;1;0;0;1;6122821@TANANTSOA
35997;63;612;61219;61208;6121917;612190025;EPP FASINALA;0;0;0;1;0;0;1;6121917@FASINALA
35998;63;612;61219;61208;6121916;612190026;EPP MIARY SARODRANO;0;0;0;1;0;0;1;6121916@MIARY SARODRANO
35999;63;612;61219;61208;6121906;612190029;EPP TSIMAITSATSAKE;0;0;1;1;0;0;1;6121906@TSIMAITSATSAKE
36000;63;612;61219;61208;6121917;612190030;EPP MILOMBOKE;0;0;0;1;0;0;1;6121917@MILOMBOKE
36001;63;612;61219;61208;6121915;612190032;EPP IHAZOARA;0;0;0;1;0;0;1;6121915@IHAZOARA
36002;63;612;61221;61203;6122102;612210001;EPP ANKANDY;0;0;1;1;0;0;1;6122102@ANKANDY
36003;63;612;61221;61203;6122103;612210002;EPP ANKAZOMANGA OUEST;0;0;1;1;0;0;1;6122103@ANKAZOMANGA OUEST
36004;63;612;61221;61203;6122104;612210003;EPP BEVALA;0;0;1;1;0;0;1;6122104@BEVALA
36005;63;612;61221;61203;6122110;612210004;EPP VOVOMENA;0;0;1;1;0;0;1;6122110@VOVOMENA
36006;63;612;61221;61203;6122103;612210005;LYCEE MIXTE ANKAZOMANGA OUEST (LYCEE);0;0;0;0;0;1;1;6122103@ANKAZOMANGA-OUEST
36007;63;612;61221;61203;6122106;612210006;EPP MORAFENO;0;0;1;1;0;0;1;6122106@MORAFENO
36008;63;612;61221;61203;6122107;612210007;EPP TOKOENDOLO;0;0;1;1;0;0;1;6122107@TOKOENDOLO
36009;63;612;61221;61203;6122109;612210008;EPP VONJE;0;0;1;1;0;0;1;6122109@VONJE
36010;63;612;61221;61203;6122101;612210009;EPP ANDRAHAVIA;0;0;1;1;0;0;1;6122101@ANDRAHAVIA
36011;63;612;61221;61203;6122105;612210010;EPP MIOGO;0;0;1;1;0;0;1;6122105@MIOGO
36012;63;612;61221;61203;6122108;612210011;EPP VOMBAO;0;0;1;1;0;0;1;6122108@VOMBAO
36013;63;612;61221;61203;6122103;612210012;LYCEE MIXTE ANKAZOMANGA OUEST (COLLEGE);0;0;0;0;1;0;1;6122103@ANKAZOMANGA-OUEST
36014;63;612;61231;61221;6123102;612220001;EPP AMBATOMAINTY ANKILILIME;0;0;1;1;0;0;1;6123102@AMBATOMAINTY
36015;63;612;61231;61221;6123103;612220002;EPP AMPANIMARO;0;0;0;1;0;0;1;6123103@AMPANIMARO
36016;63;612;61222;61221;6122207;612220004;EPP BEANIKE;0;0;1;1;0;0;1;6122207@BEANIKE CENTRE
36017;63;612;61231;61221;6123105;612220005;EPP BEORA;0;0;1;1;0;0;1;6123105@BEORA-CENTRE
36018;63;612;61222;61221;6122207;612220006;EPP SAKAMASAY;0;0;1;1;0;0;1;6122207@SAKAMASAY
36019;63;612;61205;61221;6120525;612220007;EPP TSIBORAKE;0;0;1;1;0;0;1;6120525@TSIBORAKE
36020;63;612;61222;61221;6122204;612220009;EPP BEAMALO;0;0;0;1;0;0;1;6122204@BEAMALO
36021;63;612;61222;61221;6122202;612220010;EPP AMPISOPISO;0;0;1;1;0;0;1;6122202@AMPISOPISO
36022;63;612;61222;61221;6122201;612220011;EPP AMBATOFOTY MAHASOA;0;0;1;1;0;0;1;6122201@AMBATOFOTY MAHASOA
36023;63;612;61222;61221;6122206;612220013;EPP BELALITSE II;0;0;1;1;0;0;1;6122206@BELALITSE II
36024;63;612;61222;61221;6122207;612220014;CEG SAKAMASAY;0;0;0;0;1;0;1;6122207@SAKAMASAY
36025;63;612;61231;61221;6123106;612220015;EPP ANKILIABO;0;0;1;1;0;0;1;6123106@ANKILIABO
36026;63;612;61222;61221;6122205;612220020;EPP BESAIHATSE;0;0;0;1;0;0;1;6122205@BESAIHATSE
36027;63;612;61222;61221;6122203;612220021;EPP ANTAMOTAMO;0;0;1;1;0;0;1;6122203@ANTAMOTAMO
36028;63;612;61231;61221;6123108;612220022;EPP VOHITOLIA ANKAZOBAOANY;0;0;0;1;0;0;1;6123108@VOHITOLIA ANKAZOBAOANY
36029;63;612;61231;61221;6123108;612220023;EPP VOHITOLIA ANDRANOKIRA;0;0;0;1;0;0;1;6123108@VOHITOLIA CENTRE
36030;63;612;61222;61221;6122206;612220024;EPP LAZARIVO MAHAFALY;0;0;1;1;0;0;1;6122206@LAZARIVO MAHAFALY
36031;63;612;61231;61221;6123104;612220027;EPP VOHIDROA;0;0;1;1;0;0;1;6123104@VOHIDROA
36032;63;612;61222;61221;6122206;612220028;EPP BELALITSE ANKILITELO;0;0;0;1;0;0;1;6122206@BELALITSE ANKILITELO
36033;63;612;61231;61221;6123107;612220029;EPP BEKILY;0;0;0;1;0;0;1;6123107@BEKILY
36034;63;612;61222;61221;6122201;612220030;EPP AMBATOFOTY/ANKILIMARO;0;0;1;1;0;0;1;6122201@AMBATOFOTY ANKILIMARO
36035;63;612;61231;61221;6123101;612220031;EPP AMBATOFOTSY BEMANDA;0;0;0;1;0;0;1;6123101@AMBATOFOTSY BEMANDA
36036;63;612;61223;61218;6122307;612230003;EPP ANDREMBA MIHAGA;0;0;1;1;0;0;1;6122307@ANDREMBA MIHAGA
36037;63;612;61219;61218;6121906;612230004;EPP ANTSAKOAMARO;0;0;1;1;0;0;1;6121906@ANTSAKOAMARO
36038;63;612;61223;61218;6122310;612230005;EPP MAROARIVO;0;0;1;1;0;0;1;6122310@MAROARIVO
36039;63;612;61223;61218;6122306;612230006;EPP ANDREMBA MIARY;0;0;1;1;0;0;1;6122306@ANDREMBA MIARY
36040;63;612;61223;61218;6122311;612230007;EPP TANANDAVA;0;0;1;1;0;0;1;6122311@TANANDAVA
36041;63;612;61223;61218;6122301;612230008;EPP AMBATOFOTSY OUEST;0;0;1;1;0;0;1;6122301@AMBATOFOTY OUEST
36042;63;612;61223;61218;6122303;612230009;EPP ANALALENTIKA;0;0;1;1;0;0;1;6122303@ANALALENTIKA
36043;63;612;61223;61218;6122305;612230010;EPP ANDREMBA CENTRE;0;0;1;1;0;0;1;6122305@ANDREMBA CENTRE I
36044;63;612;61223;61218;6122310;612230011;CEG MAROARIVO;0;0;0;0;1;0;1;6122310@MAROARIVO
36045;63;612;61223;61218;6122304;612230012;EPP ANDAKARA;0;0;1;1;0;0;1;6122304@ANDAKARA
36046;63;612;61223;61218;6122304;612230013;EPP ANDRANAMY;0;0;1;1;0;0;1;6122304@ANDRANAMY
36047;63;612;61223;61218;6122302;612230015;EPP AMBORY;0;0;1;1;0;0;1;6122302@AMBORY
36048;63;612;61223;61218;6122308;612230016;EPP ANDREMIHORY;0;0;1;1;0;0;1;6122308@ANDREMIHORY
36049;63;612;61224;61204;6122402;612240001;EPP ANKILIMIVORY;0;0;1;1;0;0;1;6122402@ANKILIMIVORY
36050;63;612;61224;61204;6122403;612240002;EPP ANKILIVALO;0;0;1;1;0;0;1;6122403@ANKILIVALO
36051;63;612;61224;61204;6122408;612240007;EPP MAHABO NORD;0;0;1;1;0;0;1;6122408@MAHABO NORD
36052;63;612;61224;61204;6122406;612240008;EPP MALANGIAFO;0;0;1;1;0;0;1;6122406@MALANGIAFO
36053;63;612;61224;61204;6122407;612240009;EPP MANDABE;0;0;1;1;0;0;1;6122407@MANDABE
36054;63;612;61224;61204;6122408;612240010;EPP TANAMBAO ELAPA;0;0;1;1;0;0;1;6122408@TANAMBAO ELAPA
36055;63;612;61224;61204;6122410;612240012;EPP VOHIMARY;0;0;1;1;0;0;1;6122410@VOHIMARY
36056;63;612;61224;61204;6122403;612240013;EPP BETAVOLO;0;0;1;1;0;0;1;6122403@ANKILIVALO
36057;63;612;61224;61204;6122405;612240014;EPP BEROANGA;0;0;1;1;0;0;1;6122405@BEROANGA
36058;63;612;61224;61204;6122404;612240015;EPP ANTSAVOA;0;0;1;1;0;0;1;6122404@ANTSAVOA+
36059;63;612;61224;61204;6122409;612240016;EPP TONGA;0;0;1;1;0;0;1;6122409@TONGA
36060;63;612;61224;61204;6122406;612240017;EPP BEVARO HAUT;0;0;1;1;0;0;1;6122406@BEVARO HAUT
36061;63;612;61225;61201;6122503;612250001;LYCEE MIXTE AMBATRY MITSINJO;0;0;0;0;1;0;1;6122503@AMBATRY MITSINJO
36062;63;612;61225;61201;6122503;612250002;EPP AMBATRY MITSINJO;0;0;1;1;0;0;1;6122503@AMBATRY
36063;63;612;61225;61201;6122505;612250003;EPP ANADABOLAVA;0;0;1;1;0;0;1;6122505@ANADABOLAVA
36064;63;612;61225;61201;6122508;612250004;EPP ANDRANOKOTOTO;0;0;1;1;0;0;1;6122508@ANDRANOKOTOTO
36065;63;612;61225;61201;6122508;612250005;EPP ANDRANOTANTELY;0;0;0;1;0;0;1;6122508@ANDRANONTANTELY
36066;63;612;61225;61201;6122502;612250006;EPP MANORY;0;0;1;1;0;0;1;6122502@MANORY
36067;63;612;61225;61201;6122501;612250007;EPP MAHABO;0;0;1;1;0;0;1;6122501@MAHABO
36068;63;612;61225;61201;6122503;612250008;LYCEE AMBATRY;0;0;0;0;0;1;1;6122503@AMBATRY CENTRE
36069;63;612;61225;61201;6122505;612250009;EPP TSILAVONDRIVOTSE;0;0;1;1;0;0;1;6122505@ANADABOLAVA
36070;63;612;61225;61201;6122505;612250010;EPP ANAKARAKE;0;0;1;1;0;0;1;6122505@ANAKARAKE
36071;63;612;61225;61201;6122504;612250012;EPP AMBATRY TANAMBAO;0;0;1;1;0;0;1;6122504@AMBATRY TANAMBAO
36072;63;612;61225;61201;6122506;612250013;EPP ANDRANOKOTOTO BEVELAE;0;0;0;1;0;0;1;6122506@ANDRANOKOTOTO BEVELAE
36073;63;612;61226;61210;6122601;612260001;EPP AMPIKILOVA;0;0;1;1;0;0;1;6122601@AMPIKILOVA
36074;63;612;61226;61210;6122602;612260002;EPP ANALAMIPETRAKA;0;0;0;1;0;0;1;6122602@ANALAMIPETRAKA
36075;63;612;61226;61210;6122603;612260003;EPP ANANAVY;0;0;1;1;0;0;1;6122603@ANANAVY
36076;63;612;61226;61210;6122607;612260004;EPP BESELY;0;0;1;1;0;0;1;6122607@BESELY
36077;63;612;61226;61210;6122608;612260005;EPP HELOKAHITA;0;0;1;1;0;0;1;6122608@HELOKAHITA
36078;63;612;61226;61210;6122612;612260007;EPP SOASERANA;0;0;1;1;0;0;1;6122612@SOASERANA
36079;63;612;61226;61210;6122605;612260008;EPP BEBARIA;0;0;1;1;0;0;1;6122605@BEBARIA
36080;63;612;61226;61210;6122609;612260009;EPP MAHABO;0;0;1;1;0;0;1;6122609@MAHABO
36081;63;612;61226;61210;6122603;612260010;EPP ANAVIAVY;0;0;1;1;0;0;1;6122603@ANAVIAVY
36082;63;612;61226;61210;6122613;612260011;EPP TONGAY ANIVORANO;0;0;1;1;0;0;1;6122613@TONGAY ANIVORANO
36083;63;612;61226;61210;6122606;612260013;EPP BEHERIKY;0;0;0;1;0;0;1;6122606@BEHERIKY
36084;63;612;61226;61210;6122607;612260014;CEG BESELY;0;0;0;0;1;0;1;6122607@BESELY
36085;63;612;61226;61210;6122611;612260015;EPP SAKOAMARO;0;0;1;1;0;0;1;6122611@SAKOAMARO
36086;63;612;61227;61206;6122701;612270001;EPP ANTSAVOA;0;0;1;1;0;0;1;6122701@ANTSAVOA
36087;63;612;61227;61206;6122702;612270002;EPP MORAFENO I;0;0;1;1;0;0;1;6122702@MORAFENO I
36088;63;612;61210;61216;6121004;612280001;EPP ANKAZOMANGA;0;0;1;1;0;0;1;6121004@ANKAZOMANGA
36089;63;612;61210;61216;6121011;612280002;EPP MAROSAVOA BAS;0;0;1;1;0;0;1;6121011@MAROSAVOA BAS
36090;63;612;61210;61216;6121002;612280006;EPP AMPANDRANDAVA;0;0;0;1;0;0;1;6121002@AMPANDRANDAVA
36091;63;612;61210;61216;6121009;612280007;EPP MADITSIKAMALO;0;0;1;1;0;0;1;6121009@MADITSIKAMALO
36092;63;612;61210;61216;6121005;612280008;EPP ANKILIMILITSY;0;0;1;1;0;0;1;6121005@ANKILIMILITSY
36093;63;612;61210;61216;6121001;612280010;EPP AMBATIMITIKITSY;0;0;1;1;0;0;1;6121001@AMBATOMITIKITSY AGNEVORANO
36094;63;612;61210;61216;6121008;612280011;EPP IHELA-HAUT;0;0;0;1;0;0;1;6121008@IHELA HAUT
36095;63;612;61208;61216;6120814;612280012;EPP ANKARASOKAKY;0;0;0;1;0;0;1;6120814@ANKARASOKAKY
36096;63;612;61210;61216;6121007;612280013;EPP IHELA BAS CENTRE;0;0;0;1;0;0;1;6121007@IHELA-BAS CENTRE
36097;63;612;61208;61216;6120814;612280014;EPP IHELA BAS SAVAZY;0;0;0;1;0;0;1;6120814@IHELA BAS SAVAZY
36098;63;612;61210;61216;6121006;612280015;EPP ANKOTIKA;0;0;0;1;0;0;1;6121006@ANKOTIKA
36099;63;612;61210;61216;6121010;612280017;EPP MANINTSY;0;0;0;1;0;0;1;6121010@MANINTSY
36100;63;612;61230;61220;6123001;612300001;EPP EFONTSY;0;0;1;1;0;0;1;6123001@EFONTSY
36101;63;612;61230;61220;6123004;612300002;EPP MONTIFENO;0;0;1;1;0;0;1;6123004@MONTIFENO
36102;63;612;61230;61220;6123003;612300004;EPP MAHATORA;0;0;1;1;0;0;1;6123003@MAHATORA
36103;63;612;61230;61220;6123002;612300005;EPP KILISO;0;0;1;1;0;0;1;6123002@KILISO
36104;63;612;61222;61221;6122207;612310001;EPP ANKILILIMY;0;0;0;1;0;0;1;6122207@ANKILIMARY
36105;63;612;61231;61221;6123102;612310002;EPP AMBATOMAINTY VOHIDROA;0;0;0;1;0;0;1;6123102@AMBATOMAINTY VOHIDROE
36106;63;612;61231;61221;6123101;612310004;EPP AMBATOFOTSY EST;0;0;0;1;0;0;1;6123101@AMBATOFOTSY EST
36107;63;612;61232;61223;6123204;612320001;EPP ANDRANOTAKATRA;0;0;1;1;0;0;1;6123204@ANDRANOTAKATRA
36108;63;612;61232;61209;6123204;612320002;CEG SAVAZY II;0;0;0;0;1;0;1;6123204@SAVAZY II
36109;63;612;61232;61223;6123204;612320004;EPP ANKILIANTITSY;0;0;0;1;0;0;1;6123204@ANKILIANTITSY
36110;63;612;61232;61223;6123206;612320006;EPP BESATRA ANDRANOMENA;0;0;0;1;0;0;1;6123206@BESATRA ANDRANOMENA
36111;63;612;61233;61216;6123310;612330001;EPP VOHIBORO-ANDOHARANO;0;0;1;1;0;0;1;6123310@VOHIBORO ANDOHARANO
36112;63;612;61233;61216;6123312;612330002;EPP VOHIPOTSY;0;0;0;1;0;0;1;6123312@VOHIPOTSY
36113;62;613;61322;61316;6132204;613010002;ECOLE COMMUNAUTAIRE ANKAZOBE;0;0;0;1;0;0;1;6132204@ANKAZOBE
36114;62;613;61322;61316;6132202;613010009;EPP AMPETY;0;1;1;1;0;0;1;6132202@AMPETY
36115;62;613;61301;61301;6130102;613010010;EPP ANAVIAVY;0;0;0;1;0;0;1;6130102@ANAVIAVY
36116;62;613;61301;61301;6130103;613010011;EPP FANDRANARIVO;0;0;1;1;0;0;1;6130103@FANDRANARIVO
36117;62;613;61301;61301;6130104;613010012;EPP FENOARIVO;0;0;1;1;0;0;1;6130104@ANAVIAVY-KELY
36118;62;613;61301;61301;6130105;613010013;EPP IRITSOKA;0;0;1;1;0;0;1;6130105@IRITSOKA
36119;62;613;61301;61301;6130105;613010014;EPP MORARANO;0;0;1;1;0;0;1;6130105@MORARANO
36120;62;613;61322;61316;6132204;613010015;EPP KELIVAHO;0;0;1;1;0;0;1;6132204@KELIVAHO
36121;62;613;61301;61301;6130105;613010018;ECOLE COMMUNAUTAIRE MAROVALA NORD;0;1;0;1;0;0;1;6130105@MAROVALA NORD
36122;62;613;61301;61301;6130108;613010019;ECOLE COMMUNAUTAIRE MATSINJO SOARANO;0;0;1;1;0;0;1;6130108@MITSINJO SOARANO
36123;62;613;61301;61301;6130107;613010020;EPP MAROVALA SUD;0;0;1;1;0;0;1;6130107@MAROVALA SUD
36124;62;613;61301;61301;6130107;613010021;ECOLE COMMUNAUTAIRE SAKOAMASY;0;0;1;1;0;0;1;6130107@SAKOAMASY
36125;62;613;61301;61301;6130101;613010023;EPP AMBALASOA;0;1;1;1;0;0;1;6130101@AMBALASOA
36126;62;613;61301;61301;6130105;613010024;ECOLE COMMUNAUTAIRE SOAKIJA;0;0;0;1;0;0;1;6130105@SOAKIJA
36127;62;613;61301;61301;6130102;613010025;CEG AMBALASOA;0;0;0;0;1;0;1;6130102@ANAVIAVY
36128;62;613;61301;61301;6130104;613010026;ECOLE COMMUNAUTAIRE MANDARANO;0;0;1;1;0;0;1;6130104@MANDARANO
36129;62;613;61301;61301;6130102;613011001;MASINDAHY JOSEPH MPITAIZA ANAVIAVY;1;0;1;1;0;0;1;6130102@ANAVIAVY
36130;62;613;61301;61301;6130101;613011002;ECOLE PRIVEE CATHOLIQUE SAINT JEAN BAPTISTE;1;0;0;1;0;0;1;6130101@AMBALASOA
36131;62;613;61322;61316;6132204;613011003;ECOLE PRIVEE CATHOLIQUE KRISTY MPANJAKA KELIVAHO;1;0;0;1;0;0;1;6132204@KELIVAHO
36132;62;613;61302;61302;6130206;613020002;ECOLE COMMUNAUTAIRE BEMANONDROTSY;0;0;1;1;0;0;1;6130206@IABORANO
36133;62;613;61302;61302;6130201;613020005;ECOLE COMMUNAUTAIRE AMBALAVAOKELY;0;0;0;1;0;0;1;6130201@AMBALAVAOKELY
36134;62;613;61302;61302;6130201;613020006;EPP AMBATOMIVARY;0;0;1;1;0;0;1;6130201@AMBATOMIVARY
36135;62;613;61302;61302;6130203;613020008;EPP ANTANIMARY;0;1;1;1;0;0;1;6130203@ANTANIMARY-CENTRE
36136;62;613;61302;61302;6130205;613020009;EPP ANTATAKY-TOBY;0;0;1;1;0;0;1;6130205@ANTATAKY-TOBY
36137;62;613;61302;61302;6130206;613020010;EPP FENOANEVO;0;0;1;1;0;0;1;6130206@FENOANEVO
36138;62;613;61302;61302;6130209;613020011;EPP MITSINJO;0;0;1;1;0;0;1;6130209@MITSINJO
36139;62;613;61302;61302;6130210;613020012;EPP SEVALAVA;0;1;0;1;0;0;1;6130210@SEVALAVA
36140;62;613;61302;61302;6130211;613020013;EPP VOHITRAMBOA;0;0;1;1;0;0;1;6130211@VOHITRAMBOA
36141;62;613;61302;61302;6130209;613020016;EPP ANTATATSY;0;0;1;1;0;0;1;6130209@ANTATATSY MAHASOA
36142;62;613;61302;61302;6130210;613020017;ECOLE COMMUNAUTAIRE BEDARO;0;0;0;1;0;0;1;6130210@BEDARO
36143;62;613;61302;61302;6130209;613020018;ECOLE COMMUNAUTAIRE DABOLAVA;0;0;1;1;0;0;1;6130209@DABOLAVA
36144;62;613;61302;61302;6130203;613020019;CEG ANTANIMARY;0;0;0;0;1;0;1;6130203@ANTANIMARY CENTRE
36145;62;613;61302;61302;6130210;613021001;ECOLE PRIVEE CATHOLIQUE SAINT PIERRE AMBAKAKA;1;0;0;1;0;0;1;6130210@AMBAKAKA
36146;62;613;61302;61302;6130208;613021002;ECOLE PRIVEE CATHOLIQUE SAINT PAUL ANKATRAFAY;1;0;0;1;0;0;1;6130208@ANKATARAFAY
36147;62;613;61302;61302;6130205;613021003;ECOLE PRIVEE CATHOLIQUE SAINT PHILIPPE BETAPOAKY;1;0;0;1;0;0;1;6130205@BETAPOAKY
36148;62;613;61303;61304;6130301;613030001;CEG ANDRIANDAMPY;0;0;0;0;1;0;1;6130301@ANDRIANDAMPY
36149;62;613;61303;61304;6130301;613030005;EPP ANDRIANDAMPY;0;0;1;1;0;0;1;6130301@ANDRIANDZMPY
36150;62;613;61303;61304;6130302;613030006;EPP BEANGATY;0;0;1;1;0;0;1;6130302@BEANGATY
36151;62;613;61314;61315;6131408;613030007;ECOLE COMMUNAUTAIRE EVARO;0;0;0;1;0;0;1;6131408@EVARO MAROANAKAOMBY
36152;62;613;61303;61304;6130301;613030008;ECOLE COMMUNAUTAIRE BEKILY ANDRIANDAMPY;0;0;0;1;0;0;1;6130301@BEKILY
36153;62;613;61303;61304;6130301;613030009;ECOLE COMMUNAUTAIRE AMPISOPISO RANOTSARA;0;0;0;1;0;0;1;6130301@AMPISOPISO RANOTSARA
36154;62;613;61303;61304;6130301;613030010;ECOLE COMMUNAUTAIRE SOASERANA-I;0;0;0;1;0;0;1;6130301@MAHASOA
36155;62;613;61303;61304;6130303;613030013;EPP BEKOPAY;0;1;1;1;0;0;1;6130303@VBEKOPAY
36156;62;613;61304;61305;6130405;613040001;ECOLE COMMUNAUTAIRE AMPANDRAMIRIATSY;0;0;0;1;0;0;1;6130405@AMPANDRAMIRIATSY
36157;62;613;61304;61305;6130406;613040004;ECOLE COMMUNAUTAIRE ANDRANOVELO;0;0;0;1;0;0;1;6130406@NDRANOVELO
36158;62;613;61304;61305;6130404;613040005;ECOLE COMMUNAUTAIRE ANTANIMARY;0;0;1;1;0;0;1;6130404@ANTANIMARY
36159;62;613;61304;61305;6130402;613040006;EPP ANJA NORD;0;0;1;1;0;0;1;6130402@ANJA NORD
36160;62;613;61304;61305;6130405;613040007;EPP BEAMPOMBO I;0;0;1;1;0;0;1;6130405@BEAPOMBO I
36161;62;613;61304;61305;6130407;613040008;EPP ITAFIA-MAROVALA;0;0;1;1;0;0;1;6130407@ITAFIA MAROVALA
36162;62;613;61304;61305;6130403;613040011;ECOLE COMMUNAUTAIRE ANJA CENTRE;0;0;0;1;0;0;1;6130403@ANJA CENTRE
36163;62;613;61304;61305;6130405;613040012;ECOLE COMMUNAUTAIRE ANDRANAKA;0;0;0;1;0;0;1;6130405@ANDRANAKA
36164;62;613;61304;61305;6130403;613040013;ECOLE COMMUNAUTAIRE ANJA/SUD;0;0;0;1;0;0;1;6130403@ANJA SUD
36165;62;613;61305;61306;6130502;613050001;ECOLE COMMUNAUTAIRE AMBINDA;0;0;0;1;0;0;1;6130502@AMBINDA
36166;62;613;61305;61306;6130502;613050002;ECOLE COMMUNAUTAIRE AMPIHAMY;0;0;0;1;0;0;1;6130502@AMPIHAMY
36167;62;613;61305;61306;6130503;613050003;ECOLE COMMUNAUTAIRE BEKINANA;0;0;0;1;0;0;1;6130503@BEKINANA
36168;62;613;61305;61306;6130503;613050004;ECOLE COMMUNAUTAIRE FENOARIVO;0;0;0;1;0;0;1;6130503@IABORANO NORD
36169;62;613;61305;61306;6130503;613050005;ECOLE COMMUNAUTAIRE IABORANO-NORD;0;0;0;1;0;0;1;6130503@ECOLE COMMUNAUTAIRE IABORANO NORD
36170;62;613;61305;61306;6130504;613050006;ECOLE COMMUNAUTAIRE MAHAZOARIVO-SOARANO;0;0;0;1;0;0;1;6130504@MAHAZOARIVO
